_id,arabic_name,description,type,latitude,longitude,directorate,directorate_latitude,directorate_longitude,icon,tags,start_time,end_time,phone_no
760,"بنکەی تەندروستی علی زەنگەنە","Ali Zangana",branch,35.509,44.8533,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
761,"بنکەی تەندروستی کالە رەشی","Kala Rashi",branch,35.532,44.8253,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
762,"بنکەی تەندروستی قۆجەلەر",Qojalar,branch,35.7145,44.9506,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
763,"بنکەی تەندروستی فەقێ میرزا","Faqe Mirza",branch,35.7594,45.03,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
764,"بنکەی تەندروستی هاشە زینی","Hasha Zini",branch,35.405,45.1192,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
765,"بنکەی تەندروستی بانی مۆراد","Bani Mord",branch,35.6989,44.7345,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
766,"بنکەی تەندروستی مۆراد خواردەی سەرو","Mord Xwarday Saru",branch,35.7602,44.7316,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
767,"بنکەی تەندروستی موراد خواردەی خوارو","Mord Xwarday Xwaru",branch,35.7611,44.7409,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
768,"بنکەی تەندروستی نورەی سەرو","Nuray Saru",branch,35.4554,44.8785,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
769,"بنکەی تەندروستی کارێزەی دەلۆ","Karezay Dalo",branch,35.1697,45.2061,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
770,"بنکەی تەندروستی کارێزەی خالخالان","Karezay Xalxalan",branch,35.1688,45.2112,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
771,"بنکەی تەندروستی شەهید جەواد بێداری","Shahid jawad Bedari",branch,35.2836,45.277,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
772,"مەڵبەندی تەندروستی شەهید عبدالرحمن حاجیاتی","Shahid Abdurahman Hajyati",main,35.8201,45.1164,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
773,"مەڵبەندی تەندروستی شەهید سەباح خەلەکانی","Shahid Sabah Xalakani",main,36.0172,44.8373,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
774,"مەڵبەندی تەندروستی سورداش",Swrdash,main,35.863,45.1037,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
775,"بنکەی تەندروستی شیلە خان","shila Xan",branch,35.8646,45.0412,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
776,"بنکەی تەندروستی قامیەی دوکان","Qamishay Dukan",branch,35.9647,44.875,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
777,"بنکەی تەندروستی هەلدان",Haladn,branch,35.8457,45.2158,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
778,"بنکەی تەندروستی شادەلە",shadala,branch,35.8398,45.163,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
779,"بنکەی تەندروستی سەرگەڵو",Sargalu,branch,35.8678,45.1619,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
780,"بنکەی تەندروستی قەەرانگوێ",Qarangwe,branch,35.9147,45.1048,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
781,"بنکەی تەندروستی یاخسەمەر",Yaxsamar,branch,35.83,45.2492,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
782,"بنکەی تەندروستی قەمچۆخە",QamChoGha,branch,35.9082,44.979,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
783,"بنکەی تەندروستی باداوان",Badawan,branch,36.1097,44.7471,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
784,"بنکەی تەندروستی کلکە سماقە","Klka Smaq",branch,35.9272,44.9189,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
785,"بنکەی تەندروستی شەهید مەلا خالید","Shahida mala Xalid muxali",branch,35.7845,45.1143,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
786,"بنکەی تەندروستی گوێزەلە",gwezle,branch,35.8532,45.2687,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
787,"بنکەی تەندروستی شاقولە",Shaqule,branch,35.9003,45.1483,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
788,"بنکەی تەندروستی جۆبلاخ",Joblax,branch,35.9463,45.013,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
789,"بنکەی تەندروستی ئارێشە",Aresha,branch,35.9903,44.8836,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
790,"بنکەی تەندروستی قازان",Qazan,branch,35.7027,45.0888,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
791,"مەڵبەندی تەندروستی شەهید حەسەن خاوی","Shahid Hasan Xawi",main,35.5461,45.5553,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
792,"مەڵبەندی تەندروستی شەهید کاک برا بەرزبجی","Shahid kaka bra Barznja",main,35.5444,45.6942,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
793,"مەڵبەندی تەندروستی شەهید عسلهک مصطفی ماواتی","Shahid Usman Mstafa Mawati",main,35.9009,45.4078,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
794,"مەڵبەندی تەندروستی چوارتا",Chwarta,main,35.7195,45.5748,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
795,"مەڵبەندی تەندروستی ئالپارێز",AlpareZ,main,35.5748,45.8534,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
796,"بنکەی تەندروستی خەمزە",Xamze,branch,35.6709,45.4469,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
797,"بنکەی تەندروستی سیتەک",Sitak,branch,35.638,45.5227,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
798,"بنکەی تەندروستی دەشتی",Dashte,branch,35.9903,45.484,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
799,"بنکەی تەندروستی کانارۆ",Kanaroi,branch,35.7904,45.5772,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
800,"بنکەی تەندروستی ماروێ",Marwe,branch,35.9877,45.5507,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
801,"بنکەی تەندروستی ئارزوێر",Aruzer,branch,35.8895,45.5814,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
802,"بنکەی تەندروستی سێرێن",Seren,branch,35.829,45.7158,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
803,"بنکەی تەندروستی مودیرە",Mudera,branch,35.7275,45.6578,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
804,"بنکەی تەندروستی چنگیان",Chngyan,branch,35.6256,45.6224,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
805,"بنکەی تەندروستی ئاو کورتە",Awkurte,branch,35.9587,45.4215,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
806,"بنکەی تەندروستی گاپیلۆن",Gapleon,branch,35.7973,45.3518,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
807,"بنکەی تەندروستی چوخماخ",Chuxmax,branch,35.7891,45.3041,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
808,"بنکەی تەندروستی سەرخوار",Sarxwar,branch,35.6681,45.741,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
809,"بنکەی تەندروستی گۆرانگە",Goranga,branch,35.8105,45.5295,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
810,"بنکەی تەندروستی باراو",Baraw,branch,35.604,45.6542,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
811,"بنکەی تەندروستی سەرا قەلات",Suraqalat,branch,35.7755,45.4546,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
812,"بنکەی تەندروستی پارزان",Parazan,branch,35.6313,45.731,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
813,"بنکەی تەندروستی شێخ ئەلمارین",Shexalmaren,branch,35.7145,45.7863,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
814,"بنکەی تەندروستی بێورێ",Bewre,branch,35.856,45.5945,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
815,"بنکەی تەندروستی هۆندەرێنە",Hondarena,branch,35.5761,45.6771,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
816,"بنکەی تەندروستیشاشۆ",Shasho,branch,35.9273,45.4608,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
817,"بنکەی تەندروستی خمان",xman,branch,35.9319,45.4753,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
818,"بنکەی تەندروستی سەفرە",Safra,branch,35.9484,45.3372,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
819,"بنکەی تەندروستی شەهید بابە رەسول پەمۆ","shahid Babarsul dul pamo",branch,35.6489,45.7121,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
820,"بنکەی تەندروستی سێوانگ",sewang,branch,35.8291,45.6081,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
821,"بنکەی تەندروستی سیرە",Sire,branch,35.9107,45.5801,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
822,"بنکەی تەندروستی سەراوەی ماوەت","Sarawi Mawat",branch,35.8889,45.5089,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
823,"بنکەی تەندروستی شانەخسێ",Shanaxse,branch,35.9789,45.5202,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
824,"بنکەی تەندروستی مامولە",Maluma,branch,35.827,45.2957,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
825,"بنکەی تەندروستی گلێی ماوەت","Gley Mawet",branch,35.9211,45.4204,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
826,"بنکەی تەندروستی کێلێ",kele,branch,35.8009,45.4634,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
827,"بنکەی تەندروستی تاگەران",Tagaran,branch,35.6744,45.5295,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
828,"بنکەی تەندروستی کانی خێل","Kani Xel",branch,35.9826,45.4856,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
829,"بنکەی تەندروستی بازیگر",Bazegyr,branch,35.6811,45.5086,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
830,"بنکەی تەندروستی قامیش/ماوەت",Qamish/mawet,branch,35.8757,45.3615,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
831,"بنکەی تەندروستی واژە",Wazha,branch,35.7461,45.5006,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
832,"بنکەی تەندروستی قاشان",Qashan,branch,35.895,45.4182,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
833,"بنکەی تەندروستی کونە فلوسە","kuna fusi",branch,35.7991,45.4121,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
834,"بنکەی تەندروستی گۆرە دێم","Gora dem",branch,35.7329,45.6331,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
835,"بنکەی تەندروستی شەهید شێرکۆ","Shahid Sherko",branch,35.8385,45.5816,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
836,"بنکەی تەندروستی رازلی",Razle,branch,35.5636,45.7985,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
837,"بنکەی تەندروستی سارگەلو / ماوەت","Sarglu .mawet",branch,35.9598,45.4636,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
838,"بنکەی تەندروستی سیرمێرگ",siremerg,branch,35.6861,45.4848,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
839,"بنکەی تەندروستی هارمن",Harmn,branch,35.6808,45.5804,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
840,"بنکەی تەندروستی خەلاتی حاجی دارا","Xalati Haji dara",branch,35.5755,45.672,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
841,"بنکەی تەندروستی","Kela kawa",branch,35.5331,45.6669,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
842,"مەڵبەندی تەندروستی","Shahid Rafiq Barawi",main,35.5607,45.4663,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
843,"مەڵبەندی تەندروستی","Ibrahim Pasha",main,35.5564,45.4509,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
844,"مەڵبەندی تەندروستی",Chwarbax,main,35.5533,45.4284,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
845,"مەڵبەندی تەندروستی",Zargata,main,35.5796,45.4115,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
846,"مەڵبەندی تەندروستی",Sarwari,main,35.5892,45.4156,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
847,"مەڵبەندی تەندروستی کارێزە ووشک","Kareza Wshk",main,35.5816,45.4256,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
848,"مەڵبەندی تەندروستی شەهید شەمال","Shahid Shamal",main,35.5696,45.4342,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
849,"مەڵبەندی تەندروستی علی ناجی","Ali Naji",main,35.5604,45.4207,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
850,"مەڵبەندی تەندروستی حاجیاوە",Hajyawa,main,35.5375,45.4335,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
851,"مەڵبەندی تەندروستی کوێستان",Kwestan,main,35.5892,45.4003,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
852,"مەڵبەندی تەندروستی راپەرین/سلێمانی",Raparin.Slemani,main,35.5593,45.2966,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
853,"مەڵبەندی تەندروستی سەرچنار",Sarchnar,main,35.5833,45.3814,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
854,"مەڵبەندی تەندروستی ولوبە",Wluba,main,35.5352,45.4304,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
855,"مەڵبەندی تەندروستی شەهید ڕێباز","Shahid Rebaz",main,35.5528,45.3492,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
856,"مەڵبەندی تەندروستی شەهی بەختیار","Shahid Baxtyar",main,35.5749,45.4349,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
857,"مەڵبەندی تەندروستی شهید جەزا","Shahid Jaza",main,35.5899,45.3936,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
858,"مەڵبەندی تەندروستی شەهید سەردار","Shahid Sardar",main,35.5678,45.4627,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
859,"مەڵبەندی تەندروستی زێرینۆک",Zerinok,main,35.5326,45.4284,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
860,"مەڵبەندی تەندروستی شەهید محمد اسماعل","Shahid Mahamad Ismael",main,35.5976,45.417,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
861,"مەڵبەندی تەندروستی فەرمانبەران",Farmanbaran,main,35.5895,45.4057,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
862,"مەڵبەندی تەندروستی شەهید رەفیق حمە جان","Shahid Rafiq Hama Jan",main,35.5465,45.4169,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
863,"مەڵبەندی تەندروستی شەکرەکە",Shakraka,main,35.5667,45.381,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
864,"مەڵبەندی تەندروستی رۆژهەڵات",Rozhhalat,main,35.5489,45.457,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
865,"مەڵبەندی تەندروستی فایەق حاجی علی","Faeq Haji Ali",main,35.5731,45.3807,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
866,"مەڵبەندی تەندروستی شەهید باقی کونجرینی","Shahid Baqi Kunjrini",main,35.595,45.4359,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
867,"مەڵبەندی تەندروستی شەهید حمە سعید سێتەلانی","Shahid Hama Saeed Setalani",main,35.6042,45.4168,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
868,"مەڵبەندی تەندروستی شەهید ابراگیم عباس","Shahid Ibrahim Abas",main,35.5645,45.3988,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
869,"مەڵبەندی تەندروستی بەردە قارەمان",Bardaqaraman,main,35.6474,45.0631,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
870,"مەڵبەندی تەندروستی بازیان",Bazyan,main,35.5997,45.1372,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
871,"مەڵبەندی تەندروستی تاینال",Tainal,main,35.6239,45.0949,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
872,"مەڵبەندی تەندروستی اللای",Allayi,main,35.5818,45.1746,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
873,"مەڵبەندی تەندروستی شەهید ملازم سەید کەریم","Shahid Mlazm said Karim",main,35.5951,45.2266,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
874,"مەڵبەندی تەندروستی سێکتەری راپەرین","Sektari Raparin",main,35.5593,45.2966,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
875,"بنکەی تەندروستی بازیانی کۆن","Bazyani Kon",branch,35.6133,45.091,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
876,"بنکەی تەندروستی گۆپەلە",Gopala,branch,35.6458,45.0284,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
877,"بنکەی تەندروستی سەروچاوەی بازیان","Saruchaway Bazyan",branch,35.6975,45.0185,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
878,"بنکەی تەندروستی کانی شەیتان","Kani Shaitan",branch,35.6544,45.0013,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
879,"بنکەی تەندروستی داری کەلی","Dari kali",branch,35.4683,45.253,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
880,"بنکەی تەندروستی کانی گۆران","Kani Goran",branch,35.6749,45.4018,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
881,"بنکەی تەندروستی کۆستای چەم","Kostay Cham",branch,35.5476,45.3726,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
882,"بنکەی تەندروستی ئاوبار",awbara,branch,35.5532,45.3803,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
883,"بنکەی تەندروستی بابە گورگور",Babagurgur,branch,35.5834,45.3075,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
884,"بنکەی تەندروستی کەلەکان",Kalakan,branch,35.6064,45.4375,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
885,"بنکەی تەندروستی کەمپی سەلام","Kampi Salam",branch,35.5463,45.4335,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
886,"بنکەی تەندروستی قزلەر",Qzlar,branch,35.7664,45.2947,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
887,"بنکەی تەندروستی هاورێ جەبار","Hawre Jabar(kanakaway Eskan)",branch,35.5937,45.2582,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
888,"بنکەی تەندروستی چاقژ",Chaqzh,branch,35.6253,45.2,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
889,"بنکەی تەندروستی کۆلیژی کشتوکال","Koleji Kshtukal",branch,35.5571,45.3499,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
890,"بنکەی تەندروستی قلیاسان",Qlyasan,branch,35.5822,45.3746,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
891,"بنکەی تەندروستی کانی گۆمە","Kani Goma",branch,35.5139,45.3974,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
892,"بنکەی تەندروستی قولە ریسی","Qula Raisi",branch,35.5965,45.3468,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
893,"بنکەی تەندروستی قەرەتۆخان",Qaratogan,branch,35.5172,45.4332,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
894,"بنکەی تەندروستی کانی بە","Kani Ba",branch,35.5327,45.4283,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
895,"بنکەی تەندروستی هەزار مێرد","Hazar Merd",branch,35.5,45.35,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
896,"بنکەی تەندروستی کانا سورە","Kana sura",branch,35.5228,45.3981,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
897,"بنکەی تەندروستی قەیکەند",Qaikand,branch,35.6296,45.1915,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
898,"بنکەی تەندروستی شەهید رەفیق","Shahid Rafiq (Halay Mam Qadr)",branch,35.5303,45.1866,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
899,"بنکەی تەندروستی قەیوان سیتی","Qaiwan City",branch,35.5809,45.3462,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
900,"بنکەی تەندروستی ناوجەی پیشەسازی","Nawchay Pishasazi",branch,35.5622,45.3892,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
901,"بنکەی تەندروستی گرین سیتی","Green city",branch,35.5332,45.445,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
902,"بنکەی تەندروستی کئرد سیتی","Kurd city",branch,35.5396,45.4164,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
903,"بنکەی تەندروستی خەلدان",Xaldan,branch,35.5681,45.1192,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
904,"بنکەی تەندروستی زێوێ",Zewe,branch,35.7489,45.25,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
905,"بنکەی تەندروستی شەهید عبداللە محمد نادر","Shahid Abdulla Mahmad Nadr",branch,35.581,45.2695,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
906,"بنکەی تەندروستی شەهیدانی تانجەرۆ","Shahidani Tanjaro",branch,35.5017,45.4286,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
907,"مەڵبەندی تەندروستی شەهید حەسەن خاوی","Shahid hasan Xawey",main,35.5471,45.4412,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
908,"بنکەی تەندروستی بارۆح شەهید","Baroi Shahid",branch,35.4841,45.288,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
909,"مەڵبەندی تەندروستی شههید دکتۆر هێمن","Shahid dktor Hemn",main,35.5648,45.444,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
